,Number_Tra,num_pole,num_bus,num_subway,num_Encross,num_tree,pop,Vol,NonPed_D,TrafDir_A,TrafDir_T,RW_TYPE_10,RW_TYPE_3,RW_TYPE_4,RW_TYPE_6,RW_TYPE_7,RW_TYPE_8,RW_TYPE_9,BikeLane_1,BikeLane_11,BikeLane_2,BikeLane_3,BikeLane_4,num_ecollisions_B,num_pedS
5843,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5844,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5845,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5846,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5847,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5848,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5849,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5850,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5851,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5852,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5853,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5854,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5855,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5856,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5857,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5858,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5859,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5860,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5861,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5862,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5863,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5864,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5865,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5866,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5867,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5868,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
5869,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
5870,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
5871,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
5872,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5873,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
5874,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
5875,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
5876,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
5877,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
5878,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
5879,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
5880,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
5881,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5882,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5883,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5884,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5885,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5886,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5887,1,0,0,0,0,13,86117,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5888,1,0,0,0,0,7,86117,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5889,1,0,0,0,0,1,86117,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5890,3,0,0,0,0,0,62810,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5891,3,0,0,0,0,0,86117,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5892,0,0,0,0,0,0,62810,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5893,0,0,0,0,0,0,62810,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5894,3,0,0,0,0,0,62810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5895,3,0,0,0,0,0,62810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5896,1,0,0,0,0,0,62810,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5897,4,0,0,0,0,8,62810,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5898,4,0,0,0,0,11,62810,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5899,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5900,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5901,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5902,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5903,1,0,0,0,0,0,62810,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5904,2,0,0,0,0,0,62810,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5905,1,0,0,0,0,0,53094,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5906,0,0,0,0,0,0,62810,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5907,0,0,0,0,0,0,62810,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5908,3,0,0,0,0,0,62810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5909,3,0,0,0,0,0,62810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5910,2,0,0,0,0,0,62810,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5911,2,0,0,0,0,0,62810,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5912,1,0,0,0,0,0,86117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5913,1,0,0,0,0,0,86117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5914,1,0,0,0,0,0,23673,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5915,2,0,0,0,0,0,23673,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5916,2,0,0,0,0,0,62810,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5917,2,0,0,0,0,0,62810,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
5918,2,0,0,0,0,0,62810,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5919,0,0,0,0,0,0,62810,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
5920,0,0,0,0,0,0,59869,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5921,0,0,0,0,0,0,59869,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5922,2,0,0,0,0,3,52700,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5923,2,0,0,0,0,0,62810,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5924,2,0,0,0,0,0,62810,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5925,0,0,0,0,0,0,62810,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5926,0,0,0,0,0,0,62810,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5927,2,0,0,0,0,0,62810,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5928,2,0,0,0,0,0,62810,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5929,1,0,0,0,0,0,62810,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5930,1,0,0,0,0,6,51064,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5931,1,0,0,0,0,1,51064,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5932,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5933,2,0,0,0,0,0,62810,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5934,2,0,0,0,0,0,62810,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5935,2,0,0,0,0,0,62810,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
5936,2,0,0,0,0,0,62810,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
5937,0,0,0,0,0,0,59869,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
5938,0,0,0,0,0,0,59869,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
5939,0,0,0,0,0,0,59869,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
5940,0,0,0,0,0,0,59869,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
5941,0,0,0,0,0,0,59869,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
5942,0,0,0,0,0,0,62810,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
5943,0,0,0,0,0,0,59869,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
5944,0,0,0,0,0,0,59869,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
5945,0,0,0,0,0,0,59869,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
5946,0,0,0,0,0,0,62810,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5947,2,0,0,0,0,0,62810,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5948,2,0,0,0,0,0,62810,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5949,0,0,0,0,0,0,62810,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5950,0,0,0,0,0,0,62810,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5951,0,0,0,0,0,0,62810,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5952,0,0,0,0,0,0,62810,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5953,0,0,0,0,0,0,62810,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5954,4,0,0,0,0,5,62810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5955,4,1,0,0,0,3,62810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5956,0,0,0,0,0,0,62810,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5957,1,0,0,0,0,0,62810,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5958,1,0,0,0,0,4,62810,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5959,1,0,0,0,0,3,62810,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5960,1,0,0,0,0,1,62810,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5961,1,0,0,0,0,0,62810,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5962,1,0,0,0,0,6,62810,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5963,2,0,0,0,0,9,62810,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5964,4,0,0,0,0,1,62810,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5965,2,0,0,0,0,0,53094,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5966,2,0,0,0,0,0,53094,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5967,3,0,0,0,0,0,62810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5968,3,0,0,0,0,0,62810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5969,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
5970,2,0,0,0,0,0,86117,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5971,2,0,0,0,0,0,86117,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5972,2,0,0,0,0,0,86117,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5973,2,0,0,0,0,0,86117,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5974,2,0,0,0,0,0,86117,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5975,2,0,0,0,0,0,86117,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5976,2,0,0,0,0,0,86117,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5977,2,0,0,0,0,0,62810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5978,2,0,0,0,0,0,62810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5979,0,0,0,0,0,0,59869,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
5980,0,0,0,0,0,0,59869,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
5981,0,0,0,0,0,0,62810,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5982,0,0,0,0,0,0,62810,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5983,3,0,0,0,0,0,62810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5984,3,0,0,0,0,0,62810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5985,0,0,0,0,0,0,62810,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5986,3,0,0,0,0,0,86117,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5987,0,0,0,0,0,0,62810,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5988,3,0,0,0,0,0,86117,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5989,1,0,0,0,0,0,52700,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5990,1,0,0,0,0,2,52700,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5991,1,0,0,0,0,0,52700,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5992,1,1,0,0,0,0,86117,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5993,4,0,0,0,0,0,52700,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5994,4,0,0,0,0,0,86117,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5995,4,0,0,0,0,0,86117,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5996,4,0,0,0,0,0,86117,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5997,4,0,0,0,0,0,86117,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5998,2,0,0,0,0,0,86117,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5999,2,0,0,0,0,0,86117,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6000,3,0,0,0,0,0,86117,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6001,3,0,0,0,0,0,86117,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6002,0,0,0,0,0,0,86117,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6003,0,0,0,0,0,0,86117,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6004,3,0,0,0,0,0,86117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6005,3,0,0,0,0,0,86117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6006,0,0,0,0,0,3,51064,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6007,0,0,0,0,0,0,51064,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6008,2,0,0,0,0,2,51064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6009,2,0,0,0,0,1,51064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6010,2,0,0,0,0,0,51064,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6011,2,0,0,0,0,3,51064,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6012,0,0,0,0,0,0,51064,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6013,0,0,0,0,0,0,51064,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6014,0,0,0,0,0,0,86117,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
6015,0,0,0,0,0,0,86117,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
6016,2,0,0,0,1,0,62810,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
6017,2,0,0,0,0,0,62810,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
6018,2,0,0,0,0,0,62810,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6019,1,0,0,0,0,0,62810,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6020,1,0,0,0,0,0,59869,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6021,3,0,0,0,0,0,59869,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6022,0,0,0,0,0,0,59869,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6023,3,0,0,0,0,0,59869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6024,2,0,0,0,0,16,62810,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6025,0,0,0,0,0,0,62810,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6026,0,0,0,0,0,0,62810,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
6027,0,0,0,0,0,0,53094,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6028,0,0,0,0,0,0,59869,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
6029,0,0,0,0,0,0,62810,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
6030,0,0,0,0,0,0,62810,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
6031,0,0,0,0,0,0,62810,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
6032,2,0,0,0,0,0,52700,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6033,2,0,0,0,0,0,52700,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6034,0,0,0,0,0,0,62810,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6035,0,0,0,0,0,0,86117,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6036,0,1,0,0,0,1,62810,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6037,0,0,0,0,0,0,62810,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6038,2,0,0,0,0,0,62810,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
6039,2,0,0,0,0,9,62810,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6040,2,0,0,0,0,4,86117,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6041,2,0,0,1,0,6,86117,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6042,1,0,0,0,0,5,86117,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6043,1,0,0,0,0,13,86117,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6044,0,0,0,0,0,0,86117,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6045,0,0,0,0,0,0,86117,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6046,0,0,0,0,0,1,86117,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6047,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6048,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6049,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6050,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6051,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
6052,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
6053,2,0,0,0,0,0,62810,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6054,2,0,0,0,0,0,62810,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6055,2,0,0,0,0,0,23673,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6056,2,0,0,0,0,0,23673,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6057,0,0,0,0,0,0,23673,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6058,0,0,0,0,0,0,23673,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6059,0,0,0,0,0,0,23673,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6060,1,0,0,0,0,0,23673,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6061,1,0,0,0,0,0,23673,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6062,1,0,0,0,0,0,23673,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6063,0,0,0,0,0,0,86117,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
6064,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
6065,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
6066,1,0,0,0,0,0,62810,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6067,1,0,0,0,0,0,62810,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6068,0,0,0,0,0,0,59869,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6069,0,0,0,0,0,0,62810,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6070,0,0,0,0,0,0,62810,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6071,0,0,0,0,0,0,62810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6072,2,0,0,0,0,0,86117,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6073,2,0,0,0,0,10,52700,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6074,2,0,0,0,0,0,52700,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6075,0,0,0,0,0,1,52700,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6076,0,0,0,0,0,3,52700,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6077,0,0,0,0,0,0,52700,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6078,2,1,0,0,0,1,52700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6079,2,0,0,0,0,6,52700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6080,2,0,0,0,0,0,52700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6081,1,0,0,0,0,14,52700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6082,1,0,0,0,0,1,52700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6083,1,0,0,0,0,5,52700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6084,4,0,0,0,0,11,52700,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6085,2,0,0,0,0,0,62810,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6086,1,0,0,0,0,25,62810,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6087,2,0,0,0,0,0,62810,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6088,4,0,0,0,0,0,62810,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6089,4,0,0,0,0,0,62810,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6090,4,0,0,0,0,0,62810,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6091,1,0,0,0,0,26,62810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6092,2,0,0,0,0,0,62810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
6093,4,0,0,0,0,0,62810,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6094,4,0,0,0,0,0,62810,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6095,4,0,0,0,0,4,62810,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6096,4,0,0,0,0,0,62810,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6097,1,2,0,0,0,20,62810,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
6098,2,0,0,0,0,0,62810,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
