Id,Reservation Date,Franchisee Name ,Status,Installation Date,Pole Class,Borough,X Coord.,Y Coord.,Latitude,Longitude,Zone,On street,Cross street 1,Cross street 2,Park Advisory,Historic Landmark Advisory,Scenic Landmark Advisory,BID Advisory,School Advisory,Zipcode,Community Board,Council District
22279,08/31/2019,ExteNet I,Approved,,CITY,Queens,1012320,212089,40.7487673,-73.8986928,B,37th Ave,64th ST,65th ST,,,,,,11377,402,26
22278,08/31/2019,ExteNet I,Approved,,CITY,Queens,1011186,213855,40.753618,-73.9027784,B,Northern BLVD,58th ST,60th ST,,,,,,11377,402,26
22277,08/31/2019,ExteNet I,Proposed,,CITY,Queens,1010194,211842,40.7480958,-73.9063666,B,39th Ave,57th ST,56th ST,,,,,,11377,402,26
22276,08/31/2019,ExteNet I,Proposed,,CITY,Queens,1009713,213727,40.7532711,-73.9080955,B,Northern BLVD,53rd PL,51st ST,,,,,,11377,401,26
22275,08/31/2019,ExteNet I,Proposed,,CITY,Queens,1008424,212591,40.7501567,-73.912752,B,Barnett Ave,50th ST,52nd ST,,,,,,11104,402,26
22274,08/23/2019,Extenet II,Approved,,CITY,Brooklyn,997895,197807,40.7096007,-73.9507829,B,Union Ave,Ten Eyck St,S 1st St,,,,,,11206,301,34
22273,08/23/2019,Extenet II,Approved,,CITY,Brooklyn,999641,195637,40.7036417,-73.9444901,B,Moore St,Manhattan Ave,Leonard St,,,,,,11206,301,34
22272,08/23/2019,Extenet II,Approved,,CITY,Brooklyn,998554,197110,40.7076866,-73.9484074,B,Lorimer ST,Meserole ST,Scholes ST,,,,,,11206,301,34
22271,08/23/2019,Extenet II,Proposed,,CITY,Brooklyn,1001335,198842,40.7124356,-73.9383723,B,Grand ST,Waterbury St,Bushwick Ave,,,,,GRAND STREET CAMPUS,11206,301,34
22270,08/23/2019,Extenet II,Approved,,CITY,Brooklyn,999888,197678,40.7092433,-73.9435945,B,Graham Ave,Scholes St,Maujer St,,,,,,11206,301,34
22269,08/23/2019,Extenet II,Proposed,,CITY,Brooklyn,996108,197176,40.7078713,-73.9572296,B,S 9th St,Rodney St,Marcy Ave,Rodney Park South,,,,,11211,301,33
22268,08/23/2019,Extenet II,Proposed,,CITY,Brooklyn,1000025,196582,40.7062348,-73.9431029,B,Graham Ave,Boerum St,Johnson Ave,,,,,,11206,301,34
22267,08/23/2019,Extenet II,Proposed,,CITY,Brooklyn,997665,202916,40.723624,-73.9516023,B,Bedford Ave,Lorimer St,Nassau Ave,,,,,,11222,301,33
22266,08/23/2019,Extenet II,Approved,,CITY,Brooklyn,996913,205267,40.7300781,-73.9543109,B,Manhattan Ave,Greenpoint Ave,Milton St,,Greenpoint Historic District,,,,11222,301,33
22264,11/23/2021,Extenet II,Approved,,CITY,Brooklyn,1001096,202364,40.7221031,-73.9392256,B,Lombardy St,Morgan Ave,Kingsland Ave,,,,,,11222,301,34
22263,08/23/2019,Extenet II,Approved,,CITY,Brooklyn,999832,204381,40.7276416,-73.943781,B,Norman Ave,N Henry St,Monitor St,,,,,,11222,301,33
22262,08/23/2019,Extenet II,Proposed,,CITY,Brooklyn,998294,204036,40.7266972,-73.9493307,B,McGuinness Blvd,Norman Ave,Meserole Ave,GREENSTREET,,,,,11222,301,33
22261,08/23/2019,Extenet II,Proposed,,CITY,Brooklyn,996483,204227,40.7272241,-73.9558642,B,Calyer St,Clifford Pl,Banker St,,,,,,11222,301,33
22260,08/23/2019,Extenet II,Proposed,,CITY,Brooklyn,996089,204713,40.7285586,-73.9572849,B,Franklin St,Noble St,Milton St,,Greenpoint Historic District,,,,11222,301,33
22259,08/23/2019,Extenet II,Proposed,,CITY,Brooklyn,995986,203444,40.7250757,-73.9576588,B,Franklin St,N 15th St,N 14th St,Bushwick Inlet Park,,,,,11222,301,33
22258,08/23/2019,Extenet II,Proposed,,CITY,Brooklyn,995642,201911,40.7208684,-73.9589024,B,Wythe Ave,N 9th St,N 10th St,,,,,,11249,301,33
22255,08/23/2019,Extenet II,Approved,,CITY,Brooklyn,995169,197685,40.7092696,-73.9606157,B,Broadway,Roebling St,S 8th St,,,,,,11211,301,33
22254,08/23/2019,Extenet II,Proposed,,CITY,Brooklyn,997449,199406,40.7139903,-73.9523884,B,Metropolitan Ave,Rodney St,Union Ave,,,,,,11211,301,34
22253,08/23/2019,Extenet II,Approved,,CITY,Brooklyn,997130,200827,40.717891,-73.9535364,B,Roebling St,N 10th St,N 9th St,,,,,,11211,301,33
22252,08/23/2019,Extenet II,Approved,,CITY,Brooklyn,998107,203037,40.7239555,-73.9500074,B,Nassau Ave,Leonard St,Manhattan Ave,,,,,,11222,301,33
22251,08/23/2019,Extenet II,Approved,,CITY,Brooklyn,999193,202203,40.7216646,-73.9460913,B,McGuinness Blvd S,Engert Ave,Broome St,,,,,,11222,301,33
22250,08/23/2019,Extenet II,Approved,,CITY,Brooklyn,999635,201727,40.7203573,-73.9444978,B,McGuinness Blvd S,Meeker Ave,Humboldt St,,,,,,11222,301,33
22249,08/23/2019,Extenet II,Proposed,,CITY,Brooklyn,998817,201083,40.7185911,-73.9474502,B,Richardson St,Meeker Ave,Leonard St,,,,,,11222,301,33
22248,08/23/2019,Extenet II,Approved,,CITY,Brooklyn,995961,200764,40.7177197,-73.9577536,B,Bedford Ave,N 7th St,N 6th St,,,,,,11211,301,33
22247,08/23/2019,Extenet II,Approved,,CITY,Brooklyn,996195,200325,40.7165145,-73.9569103,B,Driggs Ave,N 6th St,N 7th St,,,,,,11211,301,33
22246,08/23/2019,Extenet II,Approved,,CITY,Brooklyn,994490,198622,40.7118423,-73.9630634,B,Bedford Ave,S 4th St,S 5th St,,,,,,11249,301,34
22245,08/23/2019,Extenet II,Approved,,CITY,Brooklyn,995925,198371,40.7111516,-73.9578876,B,Havemeyer St,S 3rd St,S 2nd St,,,,,,11211,301,34
22244,08/23/2019,Extenet II,Approved,,CITY,Queens,1035713,226960,40.789479,-73.8141516,B,150th St,12th Rd,14th Ave,,,,,,11357,407,19
22243,08/23/2019,Extenet II,Approved,,CITY,Brooklyn,994944,175550,40.6485144,-73.9614624,B,Tennis Ct,E 19th St,Ocean Ave,,,,,,11226,314,40
22242,08/23/2019,Extenet II,Approved,,CITY,Brooklyn,1014435,151271,40.5818286,-73.8913318,B,Aviation Rd,Flatbush Ave,Aviation Rd,,,,,,11234,356,46
22241,08/23/2019,Extenet II,Approved,,CITY,Brooklyn,998684,172430,40.6399453,-73.9479913,B,Newkirk Ave,Nostrand Ave,E 31st St,,,,,,11226,317,45
22240,08/23/2019,Extenet II,Approved,,CITY,Brooklyn,986235,168161,40.6282394,-73.9928489,B,57th St,15th Ave,14th Ave,,,,,,11219,312,44
22238,08/20/2019,Crown Castle Fiber,Proposed,,CITY,Brooklyn,983889,178672,40.65709,-74.0013011,B,4th Ave,31st St,30th St,,,,,,11232,307,38
22237,08/20/2019,Crown Castle Fiber,Proposed,,CITY,Brooklyn,985395,180735,40.6627524,-73.9958729,B,4th Ave,21st St,22nd St,,,,,,11232,307,38
22236,08/20/2019,Crown Castle Fiber,Approved,,CITY,Brooklyn,982906,178784,40.6573973,-74.004844,B,3rd Ave,33rd St,32nd St,,,,,,11232,307,38
22235,08/20/2019,Crown Castle Fiber,Proposed,,CITY,Brooklyn,990284,175524,40.6484474,-73.9782555,B,Fort Hamilton Pkwy,E 3rd St,E 4th St,,,,,,11218,307,39
22234,08/20/2019,Crown Castle NG,Approved,,CITY,Brooklyn,1005402,196878,40.7070361,-73.9237083,B,Wyckoff Ave,Jefferson St,Flushing Ave,,,,,,11237,304,34
22233,08/20/2019,Crown Castle NG,Approved,,CITY,Brooklyn,1022876,183234,40.6695274,-73.8607608,B,Linden Blvd,Drew St,Ruby St,,,,,,11208,305,42
22231,08/20/2019,Crown Castle Fiber,Proposed,,CITY,Brooklyn,984594,192029,40.693752,-73.9987595,B,Joralemon St,Furman St,Columbia Pl,,Brooklyn Heights Historic District,,,,11201,302,33
22229,08/23/2019,Extenet II,Installed,11/18/2020,CITY,Queens,1036502,195503,40.703133,-73.8115467,B,89th Ave,144 St,145 St,,,,,,11435,412,24
22228,08/23/2019,Extenet II,Installed,08/02/2021,CITY,Queens,1044748,211839,40.7479187,-73.7816597,B,53rd Ave,Hollis Ct Blvd,197th St,,,,,,11365,411,20
22227,08/23/2019,Extenet II,Approved,,CITY,Queens,1046481,213792,40.7532672,-73.7753872,B,Clearview Expressway Service Road (205th S,48th Ave,50th Ave,,,,,,11364,411,23
22226,08/23/2019,Extenet II,Installed,09/02/2021,CITY,Queens,1030450,214568,40.7554954,-73.833243,B,College Point Blvd,41st Rd,Sanford Ave,,,,Downtown Flushing,,11355,407,20
22224,08/23/2019,Extenet II,Approved,,CITY,Queens,1028161,217607,40.7638483,-73.8414852,B,Marina Rd,Harper St,Northern Blvd,,,,,,11368,407,21
22223,08/23/2019,Extenet II,Proposed,,CITY,Queens,1006048,215018,40.7568243,-73.9213195,B,34th St,38th St,Steinway St,,,,Steinway Street BID,,11101,401,26
22222,08/23/2019,Extenet II,Approved,,CITY,Queens,1029385,197281,40.7080524,-73.837203,B,Metropolitan Avenue,Park Lane South,Forest Park Drive,,,,,,11415,409,29
22221,08/20/2019,Crown Castle Fiber,Proposed,,CITY,Brooklyn,990108,177724,40.654486,-73.9788878,B,11th Ave,19th St,18th St,Thomas J. Cuite Park,,,,,11218,307,39
22220,08/23/2019,Extenet II,Approved,,CITY,Queens,1024491,212438,40.7496782,-73.8547645,B,111th St,43rd Ave,42nd Ave,,,,,,11368,404,21
22219,08/20/2019,Crown Castle Fiber,Proposed,,CITY,Brooklyn,993182,177060,40.6526609,-73.96781,B,Parkside Ave,Parade Pl,Park Cir,Prospect Park,,Prospect Park,,,11215,355,39
22218,08/23/2019,Extenet II,Installed,12/07/2020,CITY,Queens,1007597,225548,40.7857225,-73.9156917,B,Shore Blvd,20th Ave,20th Rd,Ralph Demarco Park,,,,,11105,401,22
22217,08/23/2019,Extenet II,Approved,,CITY,Queens,1019280,213862,40.7536089,-73.8735643,B,94th St,34th Rd,35th Ave,,,,,,11372,403,21
22216,08/20/2019,Crown Castle Fiber,Approved,,CITY,Brooklyn,995003,192152,40.6940831,-73.9612233,B,Myrtle Ave,Classon Ave,Emerson Pl,,,,Myrtle Avenue Brooklyn Partnership,,11205,302,35
22215,08/20/2019,Crown Castle Fiber,Approved,,CITY,Brooklyn,993342,192719,40.6956412,-73.9672123,B,Park Ave,Washington Ave,Hall St,Washington Hall Park,,,,,11205,302,35
22214,08/20/2019,Crown Castle Fiber,Proposed,,CITY,Brooklyn,992593,189868,40.6878166,-73.9699169,B,Lafayette Ave,Clermont Ave,Adelphi St,,Fort Greene Historic District,,,,11205,302,35
22213,08/20/2019,Crown Castle Fiber,Approved,,CITY,Brooklyn,995525,188888,40.6851235,-73.9593463,B,Classon Ave,Gates Ave,Monroe St,,,,,,11238,302,35
22212,08/20/2019,Crown Castle Fiber,Approved,,CITY,Brooklyn,995310,185192,40.6749791,-73.9601276,B,Classon Ave,Park Pl,Prospect Pl,,,,,,11238,308,35
22211,08/20/2019,Crown Castle Fiber,Proposed,,CITY,Brooklyn,991153,188970,40.685353,-73.9751101,B,Hanson Pl,S Elliot Pl,S Portland Ave,,,,,,11217,302,35
22210,08/06/2021,Crown Castle Fiber,Proposed,,CITY,Brooklyn,982910,187651,40.6817353,-74.0048313,B,Hamilton Ave,Woodhull St,Columbia St,,,,,,11231,306,39
22209,08/20/2019,Crown Castle Fiber,Proposed,,CITY,Brooklyn,992353,184427,40.6728825,-73.9707888,B,Grand Army Plaza,Plaza St W,Union St,Grand Army Plaza,,Prospect Park,,,11238,355,39
22208,08/20/2019,Crown Castle Fiber,Proposed,,CITY,Brooklyn,983076,184123,40.6720517,-74.0042322,B,Bay St,Clinton St,Henry St,Red Hook Recreation Area,,,,,11231,306,38
22207,08/20/2019,Crown Castle Fiber,Proposed,,CITY,Brooklyn,990632,185837,40.6767541,-73.9769916,B,6th Ave,Lincoln Pl,St Johns Pl,,Park Slope Historic District,,,,11217,306,39
22206,08/20/2019,Crown Castle Fiber,Approved,,CITY,Brooklyn,986152,189892,40.6878862,-73.9931418,B,Court St,Bergen St,Congress St,,,,,,11201,302,33
22205,08/20/2019,Crown Castle Fiber,Proposed,,CITY,Brooklyn,988308,189299,40.6862578,-73.985368,B,Bond St,Pacific St,Dean St,,Boerum Hill Historic District,,,,11217,302,33
22204,08/20/2019,Crown Castle Fiber,Proposed,,CITY,Queens,1002486,217184,40.7627775,-73.9341707,B,21st St,34th Ave,35th Ave,,,,,,11106,401,26
22203,03/04/2022,Crown Castle Fiber,Proposed,,CITY,Queens,1001858,218351,40.7659819,-73.9364347,B,33rd Rd,11th St,12th St,,,,,,11106,401,26
22202,08/20/2019,Crown Castle Fiber,Approved,,CITY,Queens,1001456,214298,40.7548582,-73.9378963,B,24th St,39th Ave,40th Ave,,,,,,11101,401,26
22201,08/20/2019,Crown Castle Fiber,Approved,,CITY,Queens,1016911,215453,40.7579848,-73.8821071,B,32nd Ave,86th St,85th St,,,,,,11370,403,25
22200,08/20/2019,Crown Castle Fiber,Proposed,,CITY,Queens,1001185,215276,40.7575431,-73.938872,B,21st St,38th Ave,37th Ave,,,,,,11101,401,26
22199,08/20/2019,Crown Castle Fiber,Approved,,CITY,Queens,1014401,216475,40.7607989,-73.8911626,B,30th Ave,77th St,76th St,,,,,,11370,403,22
22198,08/20/2019,Crown Castle Fiber,Approved,,CITY,Queens,1013863,215085,40.7569855,-73.8931107,B,32nd Ave,74th St,75th St,,,,,,11370,403,25
22197,08/20/2019,Crown Castle Fiber,Proposed,,CITY,Queens,999685,214146,40.7544443,-73.9442889,B,12th St,41st Ave,41st Rd,,,,,,11101,401,26
22196,08/20/2019,Crown Castle Fiber,Approved,,CITY,Queens,998682,211347,40.7467635,-73.9479151,B,21st St,45th Rd,45th Ave,Murray Playground,,,,,11101,402,26
22195,08/20/2019,Crown Castle Fiber,Approved,,CITY,Queens,1005572,221850,40.7755776,-73.9230159,B,Hoyt Ave N,21st St,19th St,TRIANGLE/PLAZA SITTING AREA,,,,,11102,401,22
22194,08/20/2019,Crown Castle Fiber,Approved,,CITY,Queens,1003833,219166,40.7682147,-73.9293025,B,21st St,30th Dr,14th St,,,,,,11102,401,22
22193,08/20/2019,Crown Castle Fiber,Proposed,,CITY,Queens,1002739,220596,40.772142,-73.9332481,B,Vernon Blvd,Wellington Ct,8th St,Hallets Cove Playground,,,,,11102,401,22
22192,08/20/2019,Crown Castle Fiber,Approved,,CITY,Queens,1014064,219296,40.7685429,-73.8923666,B,Ditmars Blvd,77th St,78th St,,,,,,11370,401,22
22191,08/20/2019,Crown Castle Fiber,Proposed,,CITY,Queens,1012452,220855,40.7728273,-73.8981796,B,47th St,20th Ave,21st Ave,,,,,,11105,401,22
22190,08/20/2019,Crown Castle Fiber,Proposed,,CITY,Queens,1011901,215331,40.7576671,-73.9001916,B,31st Ave,61st St,68th St,,,,,,11377,401,26
22189,08/20/2019,Crown Castle Fiber,Approved,,CITY,Queens,1011053,222535,40.7774428,-73.9032238,B,20th Ave,37th St,36th St,,,,,,11105,401,22
22177,08/20/2019,Crown Castle Fiber,Proposed,,CITY,Queens,1010707,217816,40.7644914,-73.9044917,B,25th Ave,49th St,BQE West Ramp,,,,,,11377,401,22
22169,08/23/2019,Extenet II,Installed,08/04/2021,CITY,Queens,1010704,194709,40.7010684,-73.9045934,B,Seneca Ave,Cornelia St,Catalpa Ave,,,,,,11385,405,34
22168,08/23/2019,Extenet II,Approved,,CITY,Queens,1008329,209764,40.7423975,-73.913105,B,Queens Blvd,52 St,51 St,,,,,,11377,402,26
22167,08/23/2019,Extenet II,Proposed,,CITY,Queens,1001116,210175,40.7435423,-73.9391338,B,47th Ave,28th St,29th St,,,,,,11101,402,26
22166,08/20/2019,Crown Castle Fiber,Approved,,CITY,Brooklyn,991462,178420,40.6563954,-73.9740073,B,Terrace Pl,Windsor Pl,Prospect Park SW,,,,,,11218,307,39
22165,06/15/2021,Crown Castle Fiber,Approved,,CITY,Brooklyn,994893,184565,40.6732586,-73.9616319,B,St Johns Place,Classon Ave,Washington Ave,,,,,,11238,308,35
22164,08/20/2019,Crown Castle Fiber,Proposed,,CITY,Brooklyn,993550,189467,40.686715,-73.9664667,B,Waverly Ave,Greene Ave,Washington Ave,,Clinton Hill Historic District,,,,11238,302,35
22163,08/23/2019,Extenet II,Proposed,,CITY,Queens,1000180,209902,40.7427947,-73.9425123,B,Pearson Pl,Davis Ct,27th St,,,,,,11101,402,26
22162,08/20/2019,Crown Castle Fiber,Proposed,,CITY,Brooklyn,993597,190567,40.6897342,-73.9662957,B,Dekalb Ave,Washington Ave,Waverly Ave,,Clinton Hill Historic District,,,,11205,302,35
22161,08/20/2019,Crown Castle Fiber,Proposed,,CITY,Brooklyn,991664,190555,40.6897031,-73.9732659,B,Dekalb Ave,Cumberland St,S Oxford St,Fort Greene Park,Fort Greene Historic District,,Myrtle Avenue Brooklyn Partnership,,11201,302,35
22160,06/15/2021,Crown Castle Fiber,Proposed,,CITY,Brooklyn,991959,188840,40.6849956,-73.9722041,B,Cumberland St,Fulton St,Atlantic Commons,,,,,,11217,302,35
22159,08/20/2019,Crown Castle Fiber,Proposed,,CITY,Brooklyn,990625,181384,40.6645316,-73.9770211,B,Prospect Park West,9th St,10th St,,Park Slope Historic District Extension,,,,11215,306,39
22158,08/23/2019,Extenet II,Approved,,CITY,Brooklyn,980524,173174,40.6419984,-74.013426,B,5th Ave,55th St,56th St,,,,Sunset Park 5th Avenue BID,,11220,307,38
22157,08/20/2019,Crown Castle Fiber,Approved,,CITY,Brooklyn,991275,193610,40.6980887,-73.9746654,B,Flushing Ave,Cumberland St,Carlton Ave,,,,,,11251,302,33
22156,08/20/2019,Crown Castle Fiber,Proposed,,CITY,Brooklyn,980802,186248,40.6778838,-74.0124309,B,Sullivan St,Van Brunt St,Conover St,,,,,,11231,306,38
22155,08/06/2021,Crown Castle Fiber,Proposed,,CITY,Brooklyn,985668,182290,40.6670205,-73.9948886,B,Prospect Ave,3rd Ave,Hamilton Ave,,,,,,11215,307,39
22154,08/20/2019,Crown Castle Fiber,Proposed,,CITY,Brooklyn,984831,189729,40.687439,-73.997905,B,Henry St,Baltic St,Warren St,,Cobble Hill Historic District,,,,11201,306,39
22153,08/23/2019,Extenet II,Proposed,,CITY,Brooklyn,984635,159388,40.6041595,-73.9986135,B,20th Ave,86th St,87th St,,,,,,11214,311,47
22152,08/20/2019,Crown Castle Fiber,Proposed,,CITY,Brooklyn,985610,190247,40.6888607,-73.995096,B,Clinton St,Amity St,Congress St,,Cobble Hill Historic District,,,,11201,306,39
22151,08/20/2019,Crown Castle Fiber,Proposed,,CITY,Brooklyn,986777,189203,40.6859949,-73.9908884,B,Smith St,Wyckoff St,Warren St,,,,,,11201,302,33
22150,08/20/2019,Crown Castle Fiber,Approved,,CITY,Brooklyn,986567,188796,40.6848778,-73.9916457,B,Smith St,Baltic St,Butler St,,,,,,11201,306,33
22149,08/20/2019,Crown Castle Fiber,Proposed,,CITY,Queens,1019712,216480,40.7607929,-73.8719912,B,31st Ave,97th St,98th St,,,,,,11369,403,21
22148,08/20/2019,Crown Castle Fiber,Approved,,CITY,Queens,1019186,220030,40.7705388,-73.8738715,B,Ditmars Blvd,Grand Central Parkway East Entrance,95th St,Overlook Park,,,,,11369,403,21
22147,08/20/2019,Crown Castle Fiber,Approved,,CITY,Queens,1017391,216153,40.7599044,-73.880371,B,31st Ave,88th St,89th St,,,,,,11369,403,22
22146,08/23/2019,Extenet II,Approved,,CITY,Brooklyn,994774,171060,40.6361905,-73.962082,B,Newkirk Ave,E 16th St,E 17th St,,,,,,11226,314,40
22145,08/20/2019,Crown Castle Fiber,Proposed,,CITY,Queens,1001119,218619,40.7667189,-73.9391018,B,Vernon Blvd,33rd Rd,34th Ave,Rainey Park,,,,,11106,401,26
22143,08/20/2019,Crown Castle Fiber,Proposed,,CITY,Queens,1015352,218863,40.76735,-73.8877187,B,Ditmars Blvd,Grand Central Parkway,Marine Terminal Rd,,,,,,11371,480,21
22142,08/20/2019,Crown Castle Fiber,Proposed,,CITY,Queens,1000525,216449,40.7607639,-73.9412514,B,10th St,36th Ave,37th Ave,,,,,PS 76,11106,401,26
22141,08/23/2019,Extenet II,Approved,,CITY,Brooklyn,999302,173731,40.6435153,-73.9457616,B,Clarendon Ave,New York Ave,E 34th St,,,,,,11203,317,45
22140,08/06/2021,Crown Castle Fiber,Proposed,,CITY,Queens,1013030,216225,40.7601173,-73.8961126,B,30th Ave,72nd St,71st St,,,,,,11370,403,22
22139,08/20/2019,Crown Castle Fiber,Proposed,,CITY,Queens,995752,210201,40.7436223,-73.9584914,B,50th Ave,2nd St,Center Blvd,,,,,,11101,402,26
22138,08/20/2019,Crown Castle Fiber,Approved,,CITY,Queens,1007382,222372,40.7770058,-73.9164791,B,23rd Ave,Crescent St,27th St,,,,,,11105,401,22
22137,08/20/2019,Crown Castle Fiber,Proposed,,CITY,Queens,1004966,219312,40.7686128,-73.9252118,B,30th Ave,Crescent St,23rd St,,,,,,11102,401,22
22136,08/20/2019,Crown Castle Fiber,Proposed,,CITY,Queens,1003787,218240,40.7656732,-73.9294713,B,23rd St,31st Dr,31st Rd,,,,,ASTORIA ISCH,11106,401,22
22135,08/23/2019,Extenet II,Approved,,CITY,Brooklyn,989405,149014,40.5756835,-73.9814433,C,Surf Ave,Stillwell Ave,W 15th St,,,,,,11224,313,47
22134,08/20/2019,Crown Castle Fiber,Proposed,,CITY,Queens,1002554,221559,40.7747856,-73.9339134,B,27th Ave,3rd St,4th St,,,,,,11102,401,22
22133,08/23/2019,Extenet II,Approved,,CITY,Brooklyn,989570,148467,40.574182,-73.9808498,C,Stillwell Ave,Bowery Street,Riegelman Boardwalk,,,,,,11224,313,47
22132,08/20/2019,Crown Castle Fiber,Installed,10/21/2020,CITY,Brooklyn,1011229,154966,40.591981,-73.9028589,B,Flatbush Ave,Belt Pkwy,Aviation Rd,,,,,,11234,356,46
22131,08/20/2019,Crown Castle Fiber,Proposed,,CITY,Brooklyn,1013253,152660,40.5856451,-73.8955812,B,Flatbush Ave,Aviation Rd,Belt Pkwy,,,,,,11234,356,46
22130,08/20/2019,Crown Castle Fiber,Approved,,CITY,Brooklyn,1014667,150849,40.5806695,-73.8904985,B,Flatbush Ave,Aviation Rd,Beach Channel Rd,,,,,,11234,356,46
22129,08/20/2019,Crown Castle Fiber,Approved,,CITY,Queens,1016896,146034,40.5674453,-73.8824974,B,Beach Channel Drive,Beach 169th Street,Beach Channel Drive,,,,,,11694,484,32
22127,08/23/2019,Extenet II,Approved,,CITY,Brooklyn,991820,149329,40.5765463,-73.9727496,C,W 5th St,Brighton Ave,Sea Breeze Ave,,,,,,11224,313,48
22126,08/23/2019,Extenet II,Proposed,,CITY,Brooklyn,995869,198179,40.7106247,-73.95809,B,Havermeyer St,S 3rd St,S 4th St,,,,,,11211,301,34
22124,08/23/2019,Extenet II,Proposed,,CITY,Brooklyn,993809,182598,40.6678609,-73.9655425,B,Flatbush Ave,Empire Blvd,Plaza St W,Brooklyn Botanic Garden,,,,,11238,355,35
22123,08/23/2019,Extenet II,Proposed,,CITY,Brooklyn,992653,183832,40.6712491,-73.969708,B,West Drive,East Drive,West Drive,Prospect Park,,Prospect Park,,,11215,355,39
22122,08/23/2019,Extenet II,Proposed,,CITY,Brooklyn,991232,180925,40.6632713,-73.9748336,B,West Drive,West Drive,East Drive,Prospect Park,,Prospect Park,,,11215,355,39
22121,08/23/2019,Extenet II,Installed,10/02/2021,CITY,Brooklyn,996467,185568,40.6760096,-73.9559558,B,Franklin Ave,St Marks Ave,Bergen St,,,,,,11216,308,35
22120,08/23/2019,Extenet II,Proposed,,CITY,Brooklyn,992487,179829,40.6602619,-73.9703114,B,Center Drive,West Drive,East Drive,Prospect Park,,Prospect Park,,,11215,355,39
22119,08/23/2019,Extenet II,Proposed,,CITY,Brooklyn,993985,180369,40.6617426,-73.9649113,B,East Drive,Wellhouse Drive,Center Drive,Prospect Park,,Prospect Park,,,11215,355,39
22118,08/23/2019,Extenet II,Approved,,CITY,Brooklyn,994724,178902,40.6577151,-73.96225,B,Ocean Ave,Parkside Ave,Lincoln Rd,,,,,,11225,309,40
22117,08/23/2019,Extenet II,Approved,,CITY,Brooklyn,988040,191619,40.6926258,-73.9863331,B,Lawrence St,Willoughby St,Myrtle Ave,,,,MetroTech BID,,11201,302,33
22116,08/23/2019,Extenet II,Proposed,,CITY,Brooklyn,988349,192481,40.6949917,-73.9852183,B,Bridge St,Tech Place,Tillary St,,,,MetroTech BID,GEORGE WESTINGHOUSE CAREER AND TECHNICAL EDUCATION HIGH SCHOOL,11201,302,33
22115,08/23/2019,Extenet II,Approved,,CITY,Brooklyn,986841,191903,40.6934058,-73.9906566,B,Court Street,Montague St,Remsen St,,Borough Hall Skyscraper Historic District,,,,11201,302,33
22113,08/23/2019,Extenet II,Approved,,CITY,Brooklyn,987366,192478,40.6949838,-73.9887631,B,Adams St,Johnson St,Tillary St,GREENSTREET,,,MetroTech BID,,11201,302,33
22099,08/16/2019,Crown Castle NG,Approved,,CITY,Queens,1012633,219871,40.7701259,-73.8975303,B,Hazen St,21st Ave,71st St,,,,,,11370,401,22
22098,08/16/2019,Crown Castle NG,Proposed,,CITY,Queens,1009996,219454,40.7689894,-73.9070521,B,Astoria Blvd,Sound St,42nd St,,,,,,11105,401,22
22097,08/16/2019,Crown Castle NG,Proposed,,CITY,Queens,1009781,216400,40.7606076,-73.9078399,B,30th Ave,49th St,48th St,,,,,,11103,401,22
22096,06/15/2021,Crown Castle NG,Proposed,,CITY,Queens,1007874,217521,40.7636897,-73.9147197,B,30th Ave,Newtown Rd,41st St,,,,,,11103,401,22
22095,08/16/2019,Crown Castle NG,Approved,,CITY,Brooklyn,985535,188361,40.6836841,-73.9953668,B,Court St,Degraw St,Sackett St,,,,,,11231,306,39
22094,08/16/2019,Crown Castle NG,Approved,,CITY,Brooklyn,988989,192012,40.693704,-73.9829106,B,Myrtle Ave,Flatbush Ave Ext,Prince St,,,,"MetroTech BID,Myrtle Avenue Brooklyn Partnership",,11201,302,35
